ID,Annotator_ID,Funniness (1-5),Is a Joke?,Joke keywords,Natural language explanation,Offensive/Inappropriate?,Understand the text?,text
het_1732,4,2,1,"['kings', 'peasants']","Peasants surprise the kings by having an uprising. Here, ""peasant surprise"" replaces the common phrase ""pleasant surprise""",0,1,Kings sometimes found that uprisings were a peasant surprise .
het_1732,3,1,1,"['kings', 'uprisings', 'peasant surprise']","Kings are rulers. Peasants are people of low social status. Uprisings were a ""peasant surprise"" sounds like ""pleasant surprise"". So, in the literal sense, the uprisings by the peasants were surprising. Although ""peasant surprise"" sounds like ""pleasant surprise"" I'm sure they weren't for the king.",0,1,Kings sometimes found that uprisings were a peasant surprise .
het_1732,10,1,1,"['kings', 'uprisings', 'peasant surprise']",peasant sounds like pleasant,0,1,Kings sometimes found that uprisings were a peasant surprise .
het_1732,1,2,1,"['Kings', 'uprisings', 'peasant surprise']","This is a play on words. The term ""pleasant surprise"" means something unexpected but wonderful. However, ""pleasant"" sounds like ""peasant"" meaning a poor farmer of low social status. Here, uprisings are a ""peasant surprise"" because they were unexpected and were orchestrated by peasants.",0,1,Kings sometimes found that uprisings were a peasant surprise .
het_1732,0,2,1,"['kings', 'peasant']",peasants are people less than a king ,0,1,Kings sometimes found that uprisings were a peasant surprise .
het_769,4,1,1,"['carpet', 'rugged']",Rugged here means both rough and to literally be a rug,0,1,Traveling on a flying carpet is a rugged experience .
het_769,3,1,1,"['flying carpet', 'rugged', 'experience']","Rugged means having or requiring toughness. Rug is synonymous with carpet. Traveling on a flying carpet is an experience involving a rug, or is an experience that requires toughness. This sentence is playing on the word ""rugged"".",0,1,Traveling on a flying carpet is a rugged experience .
het_769,10,1,1,"['flying carpet', 'rugged']","a rug is a kind of carpet, and rugged means harsh, which flying can often be",0,1,Traveling on a flying carpet is a rugged experience .
het_769,1,3,1,"['flying carpet', 'rugged experience']","This is a play on words. The word ""rugged"" means requiring toughness or determination but ""rugged"" also refers to how magic carpet rides take place on a rug, or a floor covering of woven material.",0,1,Traveling on a flying carpet is a rugged experience .
het_769,0,2,1,"['carpet', 'rugged']",rugs are another word for carpet ,0,1,Traveling on a flying carpet is a rugged experience .
het_943,4,1,1,['actress'],"She would dye her hair. The expression ""might die"" is to emphasize shock or embarassment",0,1,When an actress saw her first strands of gray hair she thought she'd dye .
het_943,3,1,1,"['actress', 'gray hair', 'dye']","Dye is a substance that adds color to something else. Die means to stop living. ""Dye"" sounds like ""die"". Sometimes when people see markers of aging, they ""want to die"" which means they're just really upset and freaking out. This joke is referring to hair, so dye can be understood literally. The actress is thinking of dying her hair. Or, it can be understood as the actress was extremely upset and ""thought she'd die"". ",0,1,When an actress saw her first strands of gray hair she thought she'd dye .
het_943,10,2,1,"['gray hair', 'dye']","Dye, which is used to color hair, sounds like die, which is part of the expression I thought I'd die, an exclamation of surprise.",0,1,When an actress saw her first strands of gray hair she thought she'd dye .
het_943,1,2,1,"['actress', 'gray hair', 'dye']","This is a play on words. The phrase ""thought she'd die"" means the actress was very embarassed or ashamed. But ""die"" sounds like ""dye"" meaning to artificially change the color of one's hair.",0,1,When an actress saw her first strands of gray hair she thought she'd dye .
het_943,0,3,1,"['gray', 'hair', 'dye']",dye and die sound alike but in this case means to color ,0,1,When an actress saw her first strands of gray hair she thought she'd dye .
hom_91,6,1,1,"['trees', 'dying', 'root of the problem']",This is a pun.  'Root' can mean two things.  Plants have roots in the ground to absorb water and nutrients.  'The root of the problem' is a phrase that means 'the underlying cause' of some problem.,0,1,"A lot of trees were dying , but they needed to figure out the root of the problem ."
hom_91,5,1,1,"['trees', 'dying', 'root']","This is a pun on 'root of the problem', which means the source of a problem but it's aldo being used because trees have roots",0,1,"A lot of trees were dying , but they needed to figure out the root of the problem ."
hom_91,7,2,1,"['trees', 'root']",root can mean a tree root or it can mean the sorce of a problem ,0,1,"A lot of trees were dying , but they needed to figure out the root of the problem ."
hom_91,8,2,1,"['trees', 'dying', 'root of the problem']","This would work better if it were better written. The 'root' of the problem refers to the source of the mass tree deaths, as well as being a pun on the roots of the trees themselves. Perhaps the problem lay at their literal roots!",0,1,"A lot of trees were dying , but they needed to figure out the root of the problem ."
hom_91,9,2,1,"['trees were dying', 'root of the problem']",This is a pun on the word root and how trees have roots.,0,1,"A lot of trees were dying , but they needed to figure out the root of the problem ."
het_619,6,1,1,"['STOREKEEPERS', 'die', 'sale away']","The joke is a pun.  'Sale' sounds like 'sail', and both meanings are used here.  'Sale' refers to a promoted deal from a seller of some product or service.  'Sail' refers to sailing on water, and the phrase 'sail away' can mean to travel far away.",0,1,"OLD STOREKEEPERS never die , they just sale away ."
het_619,5,1,1,"['storekeepers', 'die', 'sale']","This is a pun on 'sail away' which means to sail off on a boat, but 'sale' is used instead because it sounds similar and store keepers usually have items for sale",0,1,"OLD STOREKEEPERS never die , they just sale away ."
het_619,7,2,1,"['STOREKEEPERS', 'sale']",sale sounds like sail ,0,1,"OLD STOREKEEPERS never die , they just sale away ."
het_619,8,1,1,[''],These OLD PROFESSIONS jokes rarely work because the puns are not metaphors for dying.,0,1,"OLD STOREKEEPERS never die , they just sale away ."
het_619,9,1,1,"['STOREKEEPERS', 'die', 'sale away']",This is a pun on the word sale and how storekeepers make sales on their products. ,0,1,"OLD STOREKEEPERS never die , they just sale away ."
het_140,6,1,1,"['sinners', 'synergy']",I think the joke is just word play? 'Synergy' sounds like it has the word 'sinner' in it. 'Synergy' means working together or cooperating.,0,1,It's amazing what two or more sinners can achieve together with synergy .
het_140,5,2,1,"['sinners', 'achieve', 'synergy']","This is a pun on 'synergy' which is defined as the interaction or cooperation of two or more organizations, substances, or other agents to produce a combined effect greater than the sum of their separate effects. In this case, the two sinners are the agents, and 'synergy' sounds slightly similar to 'sinners'",0,1,It's amazing what two or more sinners can achieve together with synergy .
het_140,7,2,1,"['sinners', 'synergy']",synergy sounds like sin ,0,1,It's amazing what two or more sinners can achieve together with synergy .
het_140,8,2,1,"['two', 'sinners', 'achieve', 'synergy']",The joke would be funnier if anyone outside of religious circles used the word 'sinners' in common parlance anymore. Synergy is the union of two forces and is also a pun on the collaboration of sinners.,0,1,It's amazing what two or more sinners can achieve together with synergy .
het_140,9,2,1,"['two or more sinners', 'achieve together', 'synergy']","This is a pun on the word synergy. Synergy has the sound of the word ""sin"" in it.",0,1,It's amazing what two or more sinners can achieve together with synergy .
hom_609,6,2,1,"['addicted', 'soap', 'clean now']","The joke is a pun.  To say someone is 'clean' after rehabilitating themselves for an addiction, it means they are no longer taking the substance they were addicted to.  Soap is used for cleaning things.",0,1,"I used to be addicted to soap , but I'm clean now ."
hom_609,5,1,1,"['addicted', 'soap', 'clean']","This is a pun on 'clean' which in this context is being used to mean the speaker is no longer addicted to soap, but it's also being used because soap is used to clean things ",0,1,"I used to be addicted to soap , but I'm clean now ."
hom_609,7,1,1,"['soap', 'clean']",clean can mean addiction free or it can mean the oposite of dirty ,0,1,"I used to be addicted to soap , but I'm clean now ."
hom_609,8,4,1,"['used to be', 'addicted', 'soap', 'clean']","This is a funnier joke that works because it implies the speaker is lying. To be 'clean' of an addiction is to not be using that substance, but since it's used here as a play on what soap does, the speaker is probably still addicted and telling people in a tongue-n-cheek kind of way.",0,1,"I used to be addicted to soap , but I'm clean now ."
hom_609,9,5,1,"['addicted to soap', 'clean']","This is a pun on the word ""clean"". Soap is used to clean things and going clean is a slang term for giving up an addiction.",0,1,"I used to be addicted to soap , but I'm clean now ."
het_1406,6,2,1,"['IRS', 'message', 'cell phone', 'owed', 'money', 'taxed message']","The joke is a pun.  The IRS handles taxation.  The words 'tax' and 'text' are similar, so the speaker calls it a 'taxed message' instead of a 'text message' that was sent to their phone.",0,1,The IRS left a message on my cell phone that I owed them more money . It was a taxed message .
het_1406,5,1,1,"['IRS', 'message', 'taxed']","This is a pun on 'taxed message', which in this case means to make heavy demands on someones reasources. It's also being used because the IRS deals with taxes",0,1,The IRS left a message on my cell phone that I owed them more money . It was a taxed message .
het_1406,7,1,1,"['cell phone', 'taxed message']",taxed sounds like text ,0,1,The IRS left a message on my cell phone that I owed them more money . It was a taxed message .
het_1406,8,3,1,"['IRS', 'cell phone', 'owed', 'money', 'taxed message']","Gotta hate those messages. The message might've literally cost money to the receiver, or been taxed. Here though 'taxed message' is a pun on 'text message'.",0,1,The IRS left a message on my cell phone that I owed them more money . It was a taxed message .
het_1406,9,1,1,"['IRS left a message', 'owed them more money', 'taxed message']","This is a pun on the word ""taxed"". The IRS collects taxes and ""taxed"" sounds like ""text"".",0,1,The IRS left a message on my cell phone that I owed them more money . It was a taxed message .
hom_513,6,1,1,"[""couldn' t"", 'remember', 'how', 'throw', 'boomerang', 'it came back to me']","The joke is a play on words.  Boomerangs are designed to return to the point they were thrown from when flung through the air.  The phrase 'it came back to me' can usually mean 'I remembered it', but in this case the boomerang might have literally come back.",0,1,"I couldn't quite remember how to throw a boomerang , but eventually it came back to me ."
hom_513,5,1,1,"['remember', 'boomerang', 'came back']",This is a pun on 'eventually it came back to me' which means that eventually the speaker figured out how to use a boomerang. It also works because boomerangs literally come back to you after you throw them ,0,1,"I couldn't quite remember how to throw a boomerang , but eventually it came back to me ."
hom_513,7,2,1,"['boomerang', 'came back to me']",came back to me can refer to how a boomerang circles back or it can mean remembering something ,0,1,"I couldn't quite remember how to throw a boomerang , but eventually it came back to me ."
hom_513,8,2,1,"['remember', 'throw a boomerang', 'came back to me']","The person eventually remembered how to throw a boomerang, and the object literally returned to their hand when they did.",0,1,"I couldn't quite remember how to throw a boomerang , but eventually it came back to me ."
hom_513,9,2,1,"[""couldn' t quite remember how to throw a boomerang"", 'came back to me']","This is a pun on how boomerangs come back to you after you throw them, and the person's knowledge about how to throw a boomerang came back to them in the sense that they remembered it again.",0,1,"I couldn't quite remember how to throw a boomerang , but eventually it came back to me ."
hom_922,6,1,1,"['changing', ""triplet' s"", 'diapers', 'mother', 'feeling', 'pooped']",The joke is a pun.  Changing diapers involves having to dispose of babies' poop.  Feeling 'pooped' is used to mean that one is feeling exhausted.,0,1,"After a day of changing her triplet's diapers , the new mother was feeling rather pooped ."
hom_922,5,1,1,"['changing', 'diapers', 'pooped']","This is a pun on 'feeling pooped' which means to feel exhausted, but it also works here because you'd need to change diapers if they were filled with poop",0,1,"After a day of changing her triplet's diapers , the new mother was feeling rather pooped ."
hom_922,7,2,1,"['diapers', 'pooped']",pooped can mean tired or it can mean literal poop ,0,1,"After a day of changing her triplet's diapers , the new mother was feeling rather pooped ."
hom_922,8,2,1,"['day', 'changing', ""triplet's diapers"", 'pooped']","pooped' can mean tired, and be a reference to the reason why the diapers needed to be changed.",0,1,"After a day of changing her triplet's diapers , the new mother was feeling rather pooped ."
hom_922,9,5,1,"[""After a day of changing her triplet' s diapers"", 'mother', 'pooped']","This is a pun on the word pooped. Pooped is when you're really tired, and the babies pooped so she had to change their diapers.",0,1,"After a day of changing her triplet's diapers , the new mother was feeling rather pooped ."
hom_1700,6,1,1,"['diagnosed', 'insomnia', 'tired of it']",The joke is a play on words. Insomnia is when a person is unable to sleep.  The phrase 'tired of it' is generally used to mean 'I am bored with it' or 'I don't want to think about it or talk about it anymore'.  The word 'tired' is used because this involves sleep.,0,1,"Last week I was diagnosed with insomnia , and now I'm just so tired of it ."
hom_1700,5,1,1,"['diagnosed', 'insomnia', 'tired']","This is a pun on 'tired of it' which in this context means the speaker is over it, but it's also being used because when you have insomnia you cant sleep even if you're tired",0,1,"Last week I was diagnosed with insomnia , and now I'm just so tired of it ."
hom_1700,7,2,1,"['insomnia', 'tired of it']",tired of it can mean literally tired or it can mean over it ,0,1,"Last week I was diagnosed with insomnia , and now I'm just so tired of it ."
hom_1700,8,2,1,"['insomnia', 'tired of it']",Lots of people can relate! This person is tired of being insomniac and literally tired because of their insomnia.,0,1,"Last week I was diagnosed with insomnia , and now I'm just so tired of it ."
hom_1700,9,3,1,"['insomnia', 'tired']",This is a pun on the word tired. They are emotionally tired of insomnia as well as being physically tired due to the fact that insomnia is a condition in which you can't sleep.,0,1,"Last week I was diagnosed with insomnia , and now I'm just so tired of it ."
het_1528,6,1,1,"[""If you spend too much time in the coffee shop you' ll be latte for work.""]","The joke is a pun.  A 'latte' is a type of coffee drink one could get at a coffee shop.  The word 'latte' is similar to 'late', so in the phrase 'late for work' it is replaced with 'latte'.",0,1,If you spend too much time in the coffee shop you'll be latte for work .
het_1528,5,1,1,"['coffee', 'latte', 'work']","This is a pun on 'latte' which is a type of coffee drink, but it also sounds like 'late' which is what you'd be for work if you spent to much time at the coffee shop",0,1,If you spend too much time in the coffee shop you'll be latte for work .
het_1528,7,2,1,"['coffee', 'latte']",latte sounds like late ,0,1,If you spend too much time in the coffee shop you'll be latte for work .
het_1528,8,1,1,"['too much time', 'coffee shop', 'latte for work']",This pun is not that clever. Latte is a type of coffee and a play on 'late'.,0,1,If you spend too much time in the coffee shop you'll be latte for work .
het_1528,9,1,1,"['spend too much time', 'coffee shop', 'latte for work']","This is a pun on the word ""latte"" and how a latte is a type of coffee and it is kinda similar to the word ""late"".",0,1,If you spend too much time in the coffee shop you'll be latte for work .
hom_1755,4,1,1,"['pops', 'soft drinks']","In some locations, soft drinks are known as pop",0,1,They call me Pops . I sell soft drinks .
hom_1755,3,1,1,"['pops', 'soft drinks']",Another word for soft drink is pop. Pops is apparently the name of the person in the joke. This joke is playing on the different meaning of pops. ,0,1,They call me Pops . I sell soft drinks .
hom_1755,10,2,1,"['Pops', 'soft-drinks']",Soft drinks are often called pop. Pops is a nickname for an older man. So Pops sells pops.,0,1,They call me Pops . I sell soft drinks .
hom_1755,1,1,1,"['Pops', 'soft drinks']","This is a play on word. The word ""Pops"" is a common nickname but ""pop"" is also another word for a soft drink",0,1,They call me Pops . I sell soft drinks .
hom_1755,0,2,1,"['pops', 'soft drinks']",pop is another word for soft drink depending what area you are in ,0,1,They call me Pops . I sell soft drinks .
het_1027,4,1,1,"['chicken', 'car']",Chickens are housed in coupes,0,1,A chicken farmer's favorite car is a coupe .
het_1027,3,1,1,"['chicken', 'farmer', 'coupe']","A coupe is a type of car. ""Coupe"" sounds like ""coop"". A coop is a cage for keeping chickens in. This joke is a play on the word ""coupe"" and it references ""coop"" and chickens. ",0,1,A chicken farmer's favorite car is a coupe .
het_1027,10,2,1,"['chicken farmer', 'coup']","A coupe is a type of car which sounds like coop, housing use to raise chickens.",0,1,A chicken farmer's favorite car is a coupe .
het_1027,1,3,1,"[""chicken farmer' s"", 'car', 'coupe']","This is a play on words. The word ""coupe"" means a passenger car but a ""coop"" is also an enclosure where chickens live.",0,1,A chicken farmer's favorite car is a coupe .
het_1027,0,3,1,"['car', 'coupe']",coupe is another term for cars ,0,1,A chicken farmer's favorite car is a coupe .
hom_838,4,1,1,['telephone operator'],A telephone operator answers calls,0,1,She became a telephone operator because it was her calling .
hom_838,3,1,1,"['telephone operator', 'calling']","A telephone operator is someone who provides assistance with establishing a connection between two people on the phone. For something to be someone's ""calling"" means that the something referred to is their life's purpose. It's clever that the writer is using the word ""calling"" while referring to a telephone operator. ",0,1,She became a telephone operator because it was her calling .
hom_838,10,2,1,"['telephone operator', 'calling']",A telephone operator is a person who connects calls. A calling is colloquialism for a career preference.,0,1,She became a telephone operator because it was her calling .
hom_838,1,2,1,"['telephone operator', 'calling']","This is a play on words. The word ""calling"" means a vocation or urge towards a particualr way of life. However, here ""calling"" means to place a phone call to someone.",0,1,She became a telephone operator because it was her calling .
hom_838,0,2,1,"['telephone operator', 'calling']",telephone operators usually talk or call people on the phone ,0,1,She became a telephone operator because it was her calling .
het_1283,4,1,1,['pig'],"A hamstring is a muscle, while pigs are also known as hams",0,1,Why did the pig quit running the marathon ? He had a problem with his hamstring .
het_1283,3,1,1,"['pig', 'marathon', 'hamstring']","The hamstring is a muscle that runs down the back of the thigh. Ham is meat from the upper part of a pig's leg. The word ""ham"" can be found in ""hamstring"" and the joke is referring to a pig that quit running a marathon due to a hamstring injury.",0,1,Why did the pig quit running the marathon ? He had a problem with his hamstring .
het_1283,10,2,1,"['pig', 'marathon', 'hamstring']",A hamstring is a muscle in the legs that a marathon runner might injure. Ham is a meat product made from pigs.,0,1,Why did the pig quit running the marathon ? He had a problem with his hamstring .
het_1283,1,3,1,"['pig', 'running', 'hamstring']","This is a play on words. The word ""hamstring"" means one of five tendons in the back of someone's knee but ""hamstring"" here refers to how ""ham"" is the cooked part of a pig's leg.",0,1,Why did the pig quit running the marathon ? He had a problem with his hamstring .
het_1283,0,3,1,"['running', 'pig', 'hamstring']",ham is a term used when dealing with pigs,0,1,Why did the pig quit running the marathon ? He had a problem with his hamstring .
het_386,4,1,1,"['baroque', 'instruments']","Baroque is a type of music. Here, it is used to replace the similar sounding ""broke""",0,1,There's a repair shop for baroque musical instruments .
het_386,3,1,1,"['repair shop', 'baroque musical', 'instruments']","""Baroque"" sounds close to the word ""broke"". An instrument that is ""broke"" or broken is an instrument that no longer functions as it should due to some kind of damage. Baroque refers to a style of European architecture or music. This joke can be taken literally, that there is a repair shop of music instruments of the baroque period, or can be understood as ""there is a repair shop for broke musical instruments"". ",0,1,There's a repair shop for baroque musical instruments .
het_386,10,2,1,"['repair shop', 'baroque']","baroque is a style of classical music, but also sounds like ""broke"". A repair shop restores broken items.",0,1,There's a repair shop for baroque musical instruments .
het_386,1,3,1,"['repair shop', 'baroque', 'instruments']","This is a play on words. The word ""broke"" means broken or no longer working. However, ""broke"" sounds like ""baroque"" which is a period is music history.",0,1,There's a repair shop for baroque musical instruments .
het_386,0,2,1,"['barpque', 'musical']",baroque is a type of music ,0,1,There's a repair shop for baroque musical instruments .
hom_1763,4,1,1,['puzzle'],Puzzles are just pictures that are pieced together,0,1,Some people take beautiful pictures and cut them into pieces . That's a puzzle to me .
hom_1763,3,1,1,"['beautiful pictures', 'puzzle to me']","""That's a puzzle to me"" is a saying meaning that ""that's confusing to me"" or ""it puzzles me"". ""That's a puzzle to me"" can also be taken literally. The pun says that people take beautiful pictures and cut them into pieces, and that's how puzzles get created. A puzzle is a toy that is designed to test a person's problem solving skills. The pun is playing on the word puzzle.",0,1,Some people take beautiful pictures and cut them into pieces . That's a puzzle to me .
hom_1763,10,2,1,"['pictures', 'pieces', 'puzzling']","Puzzle is being used both to mean a pastime for assembling pieces to form a picture, but also an expression of confusion.",0,1,Some people take beautiful pictures and cut them into pieces . That's a puzzle to me .
hom_1763,1,2,1,"['pictures', 'cut', 'pieces', 'puzzle']","This is a play on words. The word ""puzzle"" means a problem or question one doesn't know the answer to. However, a ""puzzle"" is also a toy that involves needed to put together pieces to form a complete image. In this way, the image becomes a puzzle when it's cut into pieces.",0,1,Some people take beautiful pictures and cut them into pieces . That's a puzzle to me .
hom_1763,0,3,1,"['picture', 'cut', 'pieces', 'puzzle']",you need to put a puzzle together to get a picture but in this case puzzle means confused,0,1,Some people take beautiful pictures and cut them into pieces . That's a puzzle to me .
hom_1369,4,1,1,['wood shop'],"To nail something is a phrase commonly meaning to pass. Here, it is also alluding to nails being used in wood shop",0,1,I nailed my wood - shop test .
hom_1369,3,1,1,"['nailed', 'wood - shop', 'test']","Wood shop is a class that involves creating structures from wood, and that can involve using nails. A nail is a small metal spike that can be used to connect pieces of wood together. To ""nail"" something can refer to doing exceptionally well in. This person ""nailed"" their wood shop test meaning that they did well on their test. ",0,1,I nailed my wood - shop test .
hom_1369,10,2,1,"['nailed', 'wood-shop test']","To nail a test is to pass it with high marks. Wood-shop is a class in school that teaches basic carpentry, which can involve using metal nails to fasten wood.",0,1,I nailed my wood - shop test .
hom_1369,1,2,1,"['nailed', 'wood - shop test']","This is a play on words. The word ""nailed"" means to have done really well at something but ""nailed"" also means to hammer a nail into a board of wood, as one does during a wood shop class.",0,1,I nailed my wood - shop test .
hom_1369,0,2,1,"['nailed', 'wood']",nails are needed on wood but in this case means aced ,0,1,I nailed my wood - shop test .
hom_51,6,1,1,[''],The joke is a pun. Guitars have frets on them for playing notes.  'Fretting' can mean worrying over something.,0,1,"OLD GUITARISTS never die , they just fret their lives away"
hom_51,5,1,1,"['guitarists', 'die', 'fret']","This is a pun on 'fret their lives away' which in this context means that rather than dying the guitarists worry their lives away, but it's also being used because 'frets' are a part of guitars",0,1,"OLD GUITARISTS never die , they just fret their lives away"
hom_51,7,2,1,"['GUITARISTS', 'fret']",fret can mean anxious or it can mean the finger positions on a guitar ,0,1,"OLD GUITARISTS never die , they just fret their lives away"
hom_51,8,1,1,"['OLD GUITARISTS', 'die', 'fret their lives away']",These OLD PROFESSIONS jokes rarely work because the puns are not metaphors for dying.,0,1,"OLD GUITARISTS never die , they just fret their lives away"
hom_51,9,1,1,"['GUITARISTS', 'die', 'fret their lives away']","This is a pun on how guitarists fret on their guitars, which is a playing technique using frets. Frets are the spaces between fretbars on the neck of a guitar.",0,1,"OLD GUITARISTS never die , they just fret their lives away"
hom_1401,6,2,1,"['PlayStation', 'stolen', 'family', 'there to console']","The joke is a pun.  'Console' has two meanings in this context.  Being 'consoled' by family means to be comforted after a loss or some sad event.  A PlayStation is a video game 'console', which is a machine dedicated to running video games.",0,1,"When I had my PlayStation stolen , my family were there to console me ."
hom_1401,5,2,1,"['PlayStation', 'stolen', 'console']","This is a pun on 'console' which initially means to comfort somone during a period of grief, but 'console' also means ""a panel or unit accommodating a set of controls for electronic or mechanical equipment"", or in lamens terms a video game system, which is what PlayStation is",0,1,"When I had my PlayStation stolen , my family were there to console me ."
hom_1401,7,2,1,"['PlayStation', 'console']",console can mean a gaming console or it can mean to try and make someone feel better ,0,1,"When I had my PlayStation stolen , my family were there to console me ."
hom_1401,8,3,1,"['Playstation', 'stolen', 'family', 'console me']",This is a somewhat more clever joke that only works in writing because 'console' would be pronounced two different ways depending on if they meant 'to comfort' or 'a technology platform'.,0,1,"When I had my PlayStation stolen , my family were there to console me ."
hom_1401,9,2,1,"['PlayStation stolen', 'family', 'console me']",This is a pun on how a PlayStation is a video game console.,0,1,"When I had my PlayStation stolen , my family were there to console me ."
het_1311,6,2,1,"['massage therapist', 'kneaded', 'new customers']","The joke is a pun. Kneading is using hands and applying pressure to something, typically dough, but one could say that when a massage therapist is applying pressure on someone's body, they are kneading it.  'Kneaded' sounds identical to 'needed', so it is used instead of the 'needed' that means 'required' or 'mandatory'.",0,1,A massage therapist kneaded new customers .
het_1311,5,1,1,"['massage', 'kneaded', 'customers']","This is a pun on 'kneaded' which usually means to work a dough or paste with your hands, much like a masseuse would work a body with their hands. ""kneaded' also sounds similar to 'needed' which means to require something, like a massage therapist requiring new clients",0,1,A massage therapist kneaded new customers .
het_1311,7,2,1,"['kneaded', 'customers']",kneeded sounds like needed ,0,1,A massage therapist kneaded new customers .
het_1311,8,3,1,"['massage therapist', 'kneaded', 'customers']","They needed new customers and eventually found new customers to knead, or massage.",0,1,A massage therapist kneaded new customers .
het_1311,9,2,1,"['massage therapist', 'kneaded new customers']","This is a pun on the word kneaded, which sounds like needed, and how massage therapists knead the tight muscles of their clients.",0,1,A massage therapist kneaded new customers .
hom_615,6,1,1,"['movies', 'submarines', 'go down well']","The joke is a pun.  The phrase 'go down well' usually means 'functions well', 'works fine' or something similar.  A submarine travels deep under water, so one could say it literally goes down well.",0,1,I find that movies about submarines always go down well .
hom_615,5,1,1,"['movies', 'submarines', 'down']","This is a pun on 'go down well', which in this context means they end up being good movies, but it's also being used because submarines go down below into the ocean",0,1,I find that movies about submarines always go down well .
hom_615,7,2,1,"['submarines', 'go down well']",go down can mean it's taken in well or it can mean submerge ,0,1,I find that movies about submarines always go down well .
hom_615,8,2,1,"['movies', 'submarines', 'go down well']","Movies about submarines are well-received, and submarines literally go down underwater.",0,1,I find that movies about submarines always go down well .
hom_615,9,2,1,"['movies about submarines', 'go down well']","This is a pun on the phrase ""go down"" and how submarines go down deep underwater. That these kind of movies ""go down well"" is another way of saying they enjoy them. ",0,1,I find that movies about submarines always go down well .
hom_960,6,1,1,"['roulette', 'dealer', 'unique', 'personality', 'different spin', 'on everything']",The joke is a pun.  Roulette is a gambling game that involves spinning a wheel and rolling a ball in it.  Saying someone has 'a different spin' on something means that they have an interesting point of view or opinion on something.,0,1,The roulette dealer had a unique personality . He had a different spin on everything .
hom_960,5,1,1,"['roulette', 'personality', 'spin']",This is a pun on 'had a different spin on everything' since roulette dealers spin a wheel,0,1,The roulette dealer had a unique personality . He had a different spin on everything .
hom_960,7,2,1,"['roulette dealer', 'different spin']",different spin can mean a different take and spin can refer to the spinning roulette wheel ,0,1,The roulette dealer had a unique personality . He had a different spin on everything .
hom_960,8,2,1,"['roulette dealer', 'unique personality', 'different spin']",To have a different 'spin' means to have a different perspective. It's also a play on what roulette dealers do with roulette wheels.,0,1,The roulette dealer had a unique personality . He had a different spin on everything .
hom_960,9,2,1,"['roulette dealer', 'unique personality', 'different spin']",This is a pun on the word spin and how roulette dealers spin the roulette.,0,1,The roulette dealer had a unique personality . He had a different spin on everything .
hom_1495,6,2,1,"['Doctor', 'swallowed', 'roll of film', ""Let' s hope"", 'nothing develops']",The joke is a pun.  Rolls of film have to be 'developed' so the image can form on the material.  When a doctor says 'let's hope nothing develops' it usually means 'let's hope no health problems arise from this'.,0,1,"Doctor , Doctor My little boy has just swallowed a roll of film ! - Hmmmm . Let's hope nothing develops . Next ."
hom_1495,5,1,1,"['swallowed', 'film', 'develops']","This is a pun on 'develops' which in this context initally means grow or cause to grow and become more mature, advanced, or elaborate. It's also being used since you need to develop film",0,1,"Doctor , Doctor My little boy has just swallowed a roll of film ! - Hmmmm . Let's hope nothing develops . Next ."
hom_1495,7,2,1,"['film', 'develops']",develops could mean developing a picture or it can mean a problem developing ,0,1,"Doctor , Doctor My little boy has just swallowed a roll of film ! - Hmmmm . Let's hope nothing develops . Next ."
hom_1495,8,2,1,"['swallowed', 'film', 'nothing develops']","What a terrible doctor. A medical condition could develop as a result of the boy swallowing film, or the film could literally develop in his body.",0,1,"Doctor , Doctor My little boy has just swallowed a roll of film ! - Hmmmm . Let's hope nothing develops . Next ."
hom_1495,9,1,1,"['Doctor', 'swallowed a roll of film', 'develops']",This is a pun on how you develop photos or video from a roll of film.,0,1,"Doctor , Doctor My little boy has just swallowed a roll of film ! - Hmmmm . Let's hope nothing develops . Next ."
hom_2073,6,2,1,"['rancher', '100', 'head of cattle', 'thought', 'only', '99', 'rounded them up']","The joke is a pun.  'Rounding up' something has two meanings.  One meaning is to gather up animals in a herd.  The other meaning is to round up a number to a bigger unit in mathematics, for example rounding 1.5 to 2.0.",0,1,"I know a rancher who has 100 head of cattle , but he thought there were only 99 until he rounded them up ."
hom_2073,5,1,1,"['rancher', 'cattle', 'rounded up']","This is a pun on 'rounded up' which can mean collect a number of people or animals together for a particular purpose, but 'round up' also means to round to the next highest number, in this case 99 to 100",0,1,"I know a rancher who has 100 head of cattle , but he thought there were only 99 until he rounded them up ."
hom_2073,7,1,1,"['cattle', 'rounded them up']",rounded up can mean to round to the nearest 10 or collect all the cattle ,0,1,"I know a rancher who has 100 head of cattle , but he thought there were only 99 until he rounded them up ."
hom_2073,8,3,1,"['100 head of cattle', '99', 'rounded them up']",To 'round up' cattle means to corral them into a desired area. It doesn't just mean to round up a number to a multiple of 10.,0,1,"I know a rancher who has 100 head of cattle , but he thought there were only 99 until he rounded them up ."
hom_2073,9,2,1,"['rancher', '100 head of cattle', '99', 'rounded them up']","This is a pun about ranchers ""rounding up"" cattle and the mathematical concept of rounding up or down numbers. ",0,1,"I know a rancher who has 100 head of cattle , but he thought there were only 99 until he rounded them up ."
hom_2066,6,1,1,"['new', 'theory', 'inertia', 'gaining', 'momentum']",The joke is a pun.  Inertia and momentum are both forces covered in the science of physics.  Another meaning for 'momentum' is rate at which a movement or theory is gaining popularity.,0,1,My new theory on inertia doesn't seem to be gaining momentum .
